0	0	0
0.3300053	0	0
0.3300053	0.8189744	0
0.7475078	0.7495719	0
0.7945176	0.6993629	0
0.8265884	0.6501662	0
0.8560101	0.6001676	0
0.8837737	0.5507668	0
0.9090708	0.5009876	0
0.9323521	0.4513662	0
0.9533331	0.4016627	0
0.9720867	0.3519695	0
0.9885563	0.3022673	0
1.002731	0.2511231	0
1.014868	0.2028693	0
1.02413	0.2525702	0
1.036021	0.3022775	0
1.050275	0.3519682	0
1.066893	0.4018513	0
1.085973	0.4513701	0
1.107288	0.5010735	0
1.131086	0.5507668	0
1.157292	0.6004702	0
1.185928	0.6507215	0
1.217371	0.700307	0
1.250831	0.7507957	0
1.287433	0.8003811	0
1.325834	0.8489723	0
1.365827	0.898672	0
1.409209	0.9483716	0
1.455073	0.9983779	0
1.503741	1	0
1.553579	1	0
1.636987	1	0
1.685704	1	0
1.734473	1	0
1.783342	1	0
1.832152	1	0
1.881063	1	0
1.930009	1	0
1.978995	1	0
2.028023	1	0
2.077072	1	0
2.127202	1	0
2.176993	1	0
2.224884	1	0
2.273896	1	0
2.324356	1	0
2.373406	1	0
2.455333	1	0
2.504912	1	0
2.554015	1	0
2.603159	1	0
2.689601	1	0
2.739135	1	0
2.78828	1	0
2.837656	1	0
2.88702	1	0
2.936383	1	0
2.985774	1	0
3.035174	1	0
3.085249	1	0
3.134006	1	0
3.183432	1	0
3.251999	1	0
3.301525	1	0
3.351093	1	0
3.400365	1	0
3.449835	1	0
3.499309	1	0
3.54879	1	0
3.598278	1	0
3.64918	1	0
3.697277	1	0
3.746772	1	0
3.796297	1	0
3.845798	1	0
3.895317	1	0
3.94733	1	0
3.996863	1	0
4.046394	1	0
4.095934	1	0
4.145472	1	0
4.469429	1	0
4.523977	1	0
4.573548	1	0
4.623295	1	0
4.672696	1	0
4.722279	1	0
4.771938	1	0
4.821473	1	0
4.871046	1	0
4.920612	1	0
4.970195	1	0
5.019792	1	0
5.070347	1	0
5.11898	1	0
5.169305	1	0
5.218664	1	0
5.26942	1	0
5.318904	1	0
5.369139	1	0
5.418557	1	0
5.520521	1	0
5.570141	1	0
5.619753	1	0
5.669363	1	0
5.718987	1	0
5.7686	1	0
5.818455	1	0
5.86785	1	0
5.917476	1	0
5.978022	1	0
6.027809	1	0
6.07728	1	0
6.126907	1	0
6.176531	1	0
6.226161	1	0
