0	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0.04972146	0
0.3300146	0.1005911	0
0.3300925	0.1502946	0
0.3303488	0.1999943	0
0.3309509	0.2496926	0
0.3321189	0.2993962	0
0.3341223	0.3490933	0
0.337273	0.4131101	0
0.3437089	0.4628136	0
0.3508355	0.5125145	0
0.3602791	0.5630327	0
0.3726038	0.6128799	0
0.3877343	0.6616173	0
0.4055923	0.7120752	0
0.4274814	0.7610217	0
0.4520747	0.811173	0
0.4807968	0.8764381	0
0.5238699	0.9271256	0
0.5611483	0.9758489	0
0.6002553	1	0
0.6428868	1	0
0.6871903	1	0
0.7295523	1	0
0.7742076	1	0
0.8194446	1	0
0.8651675	1	0
0.9416634	1	0
0.9896234	1	0
1.035348	1	0
1.082571	1	0
1.130006	1	0
1.177637	1	0
