0	0	0
0.3300053	0	0
0.3300053	0.8283715	0
0.7614282	0.9074586	0
0.8266916	0.9571595	0
0.8705152	1	0
0.9167017	1	0
0.9632401	1	0
1.010071	1	0
1.058265	1	0
1.104493	1	0
1.152015	1	0
1.19972	1	0
1.247578	1	0
1.295575	1	0
1.343694	1	0
1.392062	1	0
1.440257	1	0
1.488678	1	0
1.537763	1	0
1.58576	1	0
1.634401	1	0
1.683111	1	0
1.731872	1	0
1.780688	1	0
1.829549	1	0
1.879639	1	0
1.928335	1	0
1.977157	1	0
2.02541	1	0
2.074458	1	0
2.123787	1	0
2.172816	1	0
2.221986	1	0
2.271004	1	0
2.320349	1	0.04973814
2.369591	1	0.09944292
2.418821	1	0.1491439
2.468065	1	0.1988422
2.517322	1	0.2485444
2.566595	1	0.2982454
2.615875	1	0.3479425
2.665153	1	0.3976498
2.714437	1	0.4488595
2.765196	1	0.4970478
2.812939	1	0.5611455
2.876379	1	0.6108478
2.925522	1	0.66055
2.974595	1	0.6098369
3.02459	1	0.393714
3.23658	1	0.3440092
3.285339	1	0.2943082
3.334059	1	0.243971
3.383377	1	0.1949115
3.431428	1	0.1452118
3.480103	1	0.09482968
3.529453	1	0.04581125
3.577485	1	0
3.626211	1	0
3.674964	1	0
3.723745	1	0
3.772543	1	0
3.821369	1	0
3.870219	1	0
3.919085	1	0
3.967976	1	0
4.017095	1	0
4.065817	1	0
4.115668	1	0
4.163725	1	0
4.212708	1	0
4.261705	1	-0.04969965
4.310729	1	-0.0993993
4.359786	1	-0.1493093
4.409092	1	-0.1989038
4.458134	1	-0.2485098
4.507238	1	-0.2982043
4.556485	1	-0.3479027
4.605794	1	-0.3985619
4.656115	1	-0.4473058
4.704587	1	-0.497026
4.754082	1	-0.5467064
4.803581	1	-0.5966806
4.853409	1	-0.6462045
4.902812	1	-0.6957989
4.952295	1	-0.7466404
5.003014	1	-0.7951995
5.051428	1	-0.8449069
5.100935	1	-0.8949375
5.150681	1	-0.9445384
5.19989	1	-0.9939994
5.248816	1	-0.944301
5.297812	1	-0.8946001
5.346632	1	-0.8449004
5.395267	1	-0.7951956
5.443714	1	-0.7454985
5.491963	1	-0.695423
5.54039	1	-0.6460941
5.587914	1	-0.5963995
5.635617	1	-0.5466961
5.683167	1	-0.4970003
5.730561	1	-0.4472993
5.777827	1	-0.3963835
