0	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0	0
0.3300053	0.04968811	0
0.3300146	0.2401325	0
0.3335068	0.289836	0
0.3358916	0.3401771	0
0.3395007	0.3892353	0
0.3444855	0.4389362	0
0.3513661	0.4886371	0
0.360427	0.5383355	0
0.3719924	0.5880364	0
0.3863519	0.6393846	0
0.4043981	0.6874434	0
0.4243507	0.7371392	0
0.4482867	0.7868338	0
0.4756233	0.8370568	0
0.5067376	0.8862356	0
0.5405581	0.9359353	0
0.5780973	0.9857234	0
0.6190274	1	0
0.6615306	1	0
0.7050409	1	0
0.7493291	1	0
0.7946903	1	0
0.839705	1	0
0.8856266	1	0
0.9319276	1	0
0.9785652	1	0
1.025489	1	0
1.072663	1	0
1.120061	1	0
1.167643	1	0
1.22266	1	0
1.270593	1	0
1.341508	1	0
1.389744	1	0
1.438415	1	0
1.487686	1	0
1.535401	1	0
1.583906	1	0
1.632559	1	0
1.681258	1	0
1.730744	1	0
1.779387	1	0
1.827696	1	0
1.878625	1	0
1.925545	1	0
1.974838	1	0
2.023647	1	0
2.072612	1	0
2.121688	1	0
2.170789	1	0
2.220782	1	0
2.269082	1	0
2.318263	1	0
2.367959	1	0
2.417343	1	0
2.466404	1	0
2.515192	1	0
2.564479	1	0
2.614628	1	0
2.663084	1	0
2.718631	1	0
2.767989	1	0
2.817332	1	0
2.867603	1	0
2.91607	1	0
3.160259	1	0
3.223243	1	0
3.272696	1	0
3.32214	1	0
3.371605	1	0
3.421063	1	0
3.470541	1	0
3.520014	1	0
3.569761	1	0
3.619027	1	0
3.668488	1	0
3.719082	1	0
3.768439	1	0
3.817773	1	0
3.867136	1	0
3.916065	1	0
3.965586	1	0
4.015107	1	0
4.064634	1	0
4.114174	1	0
4.163711	1	0
4.213258	1	0
4.262803	1	0
4.312366	1	0
4.361909	1	0
4.413056	1	0
4.46103	1	0
4.510614	1	0
4.560164	1	0
4.609736	1	0
4.65931	1	0
4.708886	1	0
4.758466	1	0
4.808047	1	0
4.857938	1	0
4.907382	1	0
4.95839	1	0
5.006396	1	0
