0	0	0
0.3300053	0	0
0.3300053	0.9102451	0
0.891848	0.9944112	0
0.9700974	1	0
1.016977	1	0
1.064108	1	0
1.111464	1	0
1.159018	1	0
1.206745	1	0
1.254621	1	0
1.302638	1	0
1.351701	1	0
1.399022	1	0
1.447371	1	0
1.495799	1	0
1.544316	1	0
1.592903	1	0
1.641612	1	0
1.690273	1	0
1.739046	1	0
1.788812	1	0
1.836734	1	0
1.885646	1	0
1.934598	1	0
1.983587	1	0
2.032613	1	0
2.081668	1	0
2.130754	1	0
2.179868	1	0
2.229405	1	0
2.278174	1	0
2.327359	1	0
2.37657	1	0
2.425799	1	0
2.475048	1	0
2.524319	1	0
2.573593	1	0
2.622887	1	0
2.672204	1	0
2.722582	1	0
2.770867	1	0
2.821266	1	0
2.871923	1	0
2.94544	1	0
3.156803	1	0
3.206243	1	0
3.258457	1	0
3.314154	1	0
3.364029	1	0
3.413079	1	0
3.462552	1	0
3.512027	1	0.0500191
3.561828	1	0.0993993
3.610999	1	0.1499277
3.661317	1	0.1991758
3.710364	1	0.2484995
3.759486	1	0.2982107
3.80899	1	0.3479053
3.85847	1	0.3998398
3.910163	1	0.4479563
3.958035	1	0.498445
4.008232	1	0.4486375
4.057717	1	0.4004864
4.105524	1	0.3481324
4.157467	1	0.3010909
4.204113	1	0.2513848
4.253378	1	0.2016903
4.302613	1	0.151575
4.352253	1	0.1022333
4.401123	1	0.05258751
4.450296	1	0.002845526
4.499575	1	0
4.549591	1	0
4.601678	1	0
4.650953	1	0
4.70138	1	0
4.835093	1	0
4.885039	1	0
4.933719	1	0
4.983044	1	0
5.032373	1	0
5.081712	1	0
5.131057	1	0
5.180706	1	0
5.230002	1	0
5.279134	1	0
5.328501	1	0
5.377887	1	0
5.427264	1	0
5.476652	1	0
5.526045	1	0
5.575446	1	0
5.624849	1	0
5.674261	1	0
5.723674	1	0
5.773095	1	0
5.822524	1	0
5.87195	1	0
5.921383	1	0
5.972464	1	0.04804727
6.020258	1	0.1003717
6.072298	1	0.1500753
6.121719	1	0.1997775
6.171119	1	0.2494746
6.220487	1	0.2991793
6.269827	1	0.3497026
6.319933	1	0.3985748
6.368349	1	0.4482744
6.417515	1	0.3985735
6.466618	1	0.3484402
6.516089	1	0.2987701
6.565053	1	0.2491448
6.613932	1	0.00389871
6.855626	1	0
