0	0	0
0.3300053	0	0
0.3300053	0.8202572	0
0.7493951	0.9087416	0.08848436
0.8223507	0.9600667	0.1398094
0.8677082	1	0.1895117
0.9138678	1	0.2392126
0.9603763	1	0.2889135
1.007183	1	0.3386145
1.054244	1	0.3883129
1.101518	1	0.4380189
1.148982	1	0.4880432
1.196901	1	0.5374144
1.244317	1	0.5871115
1.29214	1	0.6368124
1.340035	1	0.5871141
1.387983	1	0.5374119
1.435981	1	0.4877122
1.484018	1	0.4380125
1.532091	1	0.3881192
1.580389	1	0.3379076
1.629033	1	0.2888225
1.676626	1	0.2392139
1.724769	1	0.189513
1.773047	1	0.1398121
1.821378	1	0.09000592
1.869866	1	0.04041403
1.918206	1	0
1.966963	1	0
2.015686	1	0
2.063899	1	0
2.11257	1	0
2.161286	1	0
2.210345	1	0
2.259316	1	0
2.307921	1	0
2.356569	1	0
2.405607	1	0
2.454419	1	0
2.503393	1	0
2.552389	1	0
2.623885	1	0
2.672951	1	0
2.722664	0.9509379	-0.04906205
2.768768	0.9009432	-0.09905677
2.813306	0.8515322	-0.1484678
2.854939	0.8018377	-0.1981623
2.894395	0.7521342	-0.2478658
2.93144	0.6755103	-0.3244897
2.982788	0.6257876	-0.3742124
3.013679	0.5758121	-0.4241879
3.042265	0.5264024	-0.4735976
3.068115	0.4767014	-0.5232986
3.09167	0.4270005	-0.5729995
3.112771	0.3773021	-0.6226978
3.131413	0.3276024	-0.6723975
3.147593	0.2779015	-0.7220984
3.161307	0.2282031	-0.7717968
3.172554	0.17822	-0.82178
3.181371	0.1278853	-0.8721147
3.187728	0.07910034	-0.9208996
3.191526	0.0293994	-0.9706005
3.192959	0	-1
3.192959	0	-1
3.192959	0	-1
3.192959	-0.04970735	-0.9502926
3.190592	-0.09941471	-0.9005853
3.185889	-0.1491221	-0.8508779
3.178887	-0.1987999	-0.8012001
3.169627	-0.248964	-0.751036
3.158005	-0.2984661	-0.701534
3.144364	-0.3479938	-0.6520062
3.128574	-0.3990251	-0.6009749
3.110069	-0.4473007	-0.5526993
3.090595	-0.4969965	-0.5030035
3.068493	-0.5466987	-0.4533013
3.044368	-0.5963958	-0.4036041
3.018253	-0.6460929	-0.353907
2.990177	-0.6958015	-0.3041984
2.960156	-0.7462298	-0.2537701
2.927734	-0.7957678	-0.2042321
